key,0,1,2,3,4
27.2,3,1450,316,0,0
27.3,3,1378,316,0,0
27.4,0,0,0,0,0
28.0,3,987,71,0,0
29.0,3,337,100,0,0
30.0,3,1011,180,0,0
30.1,3,995,180,0,0
30.2,3,954,187,0,0
30.3,3,1012,187,0,0
30.4,3,337,100,0,0
31.0,3,701,23,0,0
32.0,3,855,18,0,0
32.1,3,856,18,0,0
32.2,3,705,18,0,0
32.3,3,337,100,0,0
32.4,3,860,17,0,0
32.5,3,513,167,0,0
33.0,3,1033,34,0,0
33.1,3,1036,145,0,0
33.2,3,629,219,0,0
33.3,3,1035,219,0,0
33.4,3,628,219,0,0
34.0,3,1144,480,0,0
35.0,3,1427,254,0,0
35.1,3,1428,254,0,0
35.2,3,1432,2,0,0
35.3,3,1433,215,0,0
35.4,3,1435,215,0,0
35.5,0,0,0,0,0
36.0,2,44,0,0,0
36.1,5,78,0,0,0
36.2,3,1860,305,0,0
36.3,3,1864,9,0,0
36.4,3,1865,9,0,0
36.5,3,1869,305,0,0
36.6,3,1873,480,0,0
36.7,1,2663,0,0,0
36.8,1,2691,0,0,0
36.9,1,2692,0,0,0
36.10,1,2693,0,0,0
36.11,1,2694,0,0,0
36.12,1,2695,0,0,0
36.13,0,0,0,0,0
37.0,2,44,0,0,0
37.1,5,78,0,0,0
37.2,3,2089,480,0,0
37.3,3,2090,305,0,0
37.4,3,1864,9,0,0
37.5,3,1865,9,0,0
37.6,3,2092,305,0,0
37.7,3,2095,480,0,0
37.8,3,2098,305,0,0
37.9,1,2802,0,0,0
37.10,1,2803,0,0,0
37.11,1,2804,0,0,0
37.12,1,2806,0,0,0
37.13,1,2807,0,0,0
37.14,1,2808,0,0,0
37.15,1,2810,0,0,0
38.0,3,941,640,0,0
38.1,3,1903,653,0,0
38.2,3,1898,646,0,0
38.3,3,1884,333,0,0
38.4,3,1886,648,0,0
38.5,3,1891,649,0,0
38.6,3,1893,333,0,0
38.7,3,1894,333,0,0
38.8,3,1895,333,0,0
38.9,0,0,0,0,0
39.0,1,2756,0,0,0
39.1,3,1949,655,0,0
39.2,3,1953,480,0,0
40.0,3,1963,16,0,0
40.1,3,1973,16,0,0
41.0,2,46,0,0,0
41.1,3,2172,480,0,0
41.2,3,2173,480,0,0
42.0,1,2743,0,0,0
42.1,1,2750,0,0,0
42.2,1,2751,0,0,0
42.3,1,2752,0,0,0
42.4,1,2753,0,0,0
42.5,2,45,0,0,0
42.6,2,41,0,0,0
42.7,2,42,0,0,0
42.8,2,43,0,0,0
42.9,3,2008,647,0,0
42.10,3,2009,647,0,0
42.11,3,2010,647,0,0
42.12,3,2011,647,0,0
42.13,3,2020,480,0,0
42.14,3,2021,480,0,0
42.15,3,2025,666,0,0
42.16,3,2025,667,0,0
42.17,3,2026,629,0,0
42.18,3,2027,668,0,0
42.19,3,2032,661,0,0
42.20,3,2034,480,0,0
42.21,3,2035,480,0,0
42.22,3,2036,480,0,0
42.23,3,2042,659,0,0
42.24,3,2047,664,0,0
42.25,3,2048,403,0,0
42.26,3,2049,662,0,0
42.27,3,2012,647,0,0
42.28,3,2014,647,0,0
43.0,1,2791,0,0,0
43.1,1,2793,0,0,0
43.2,1,2796,0,0,0
43.3,1,2798,0,0,0
43.4,1,2799,0,0,0
43.5,3,1921,6,0,0
43.6,3,2182,6,0,0
43.7,3,1940,673,0,0
43.8,3,2177,673,0,0
43.9,3,1932,641,0,0
43.10,3,1923,480,0,0
43.11,3,2140,480,0,0
43.12,0,0,0,0,0
44.0,1,2823,0,0,0
44.1,1,2824,0,0,0
44.2,1,2825,0,0,0
44.3,3,2109,636,0,0
44.4,3,2111,636,0,0
44.5,3,2159,636,0,0
44.6,3,2119,670,0,0
45.0,1,3000,0,0,0
45.1,1,2978,0,0,0
45.2,1,2984,0,0,0
45.3,1,2985,0,0,0
45.4,3,2294,731,0,0
45.5,3,2295,731,0,0
45.6,3,2296,739,0,0
45.7,3,2297,739,0,0
45.8,3,2302,480,0,0
45.9,3,2310,730,0,0
45.10,3,2311,730,0,0
45.11,3,2313,730,0,0
45.12,3,2314,730,0,0
45.13,3,2336,732,0,0
45.14,0,0,0,0,0
46.0,1,3136,0,0,0
46.1,3,2493,655,0,0
46.2,3,2499,480,0,0
47.0,3,2510,16,0,0
47.1,3,2520,16,0,0
48.0,2,46,0,0,0
48.1,3,2544,480,0,0
48.2,3,2545,480,0,0
49.0,1,3148,0,0,0
49.1,1,3154,0,0,0
49.2,1,3155,0,0,0
49.3,1,3156,0,0,0
49.4,1,3157,0,0,0
49.5,2,45,0,0,0
49.6,2,41,0,0,0
49.7,2,42,0,0,0
49.8,2,43,0,0,0
49.9,3,2558,647,0,0
49.10,3,2559,647,0,0
49.11,3,2570,480,0,0
49.12,3,2571,480,0,0
49.13,3,2575,666,0,0
49.14,3,2575,667,0,0
49.15,3,2576,629,0,0
49.16,3,2577,668,0,0
49.17,3,2582,661,0,0
49.18,3,2584,480,0,0
49.19,3,2585,480,0,0
49.20,3,2586,480,0,0
49.21,3,2592,659,0,0
49.22,3,2597,664,0,0
49.23,3,2598,403,0,0
49.24,3,2599,662,0,0
49.25,3,2560,647,0,0
49.26,3,2562,647,0,0
49.27,0,0,0,0,0
50.0,3,2206,735,0,0
50.1,3,2239,32,0,0
50.2,3,2228,239,0,0
50.3,3,2229,239,0,0
50.4,3,2230,480,0,0
50.5,3,2234,480,0,0
50.6,3,2235,239,0,0
50.7,3,2236,480,0,0
50.8,3,2210,725,0,0
50.9,3,2212,329,0,0
50.10,3,2213,480,0,0
50.11,3,2220,736,0,0
50.12,3,2218,726,0,0
50.13,1,2968,0,0,0
50.14,1,2994,0,0,0
50.15,1,2995,0,0,0
50.16,1,2971,0,0,0
50.17,1,2972,0,0,0
51.0,1,3016,0,0,0
51.1,1,3017,0,0,0
51.2,1,3018,0,0,0
51.3,1,3019,0,0,0
51.4,1,3020,0,0,0
51.5,3,2332,770,0,0
51.6,3,2333,772,0,0
51.7,3,2334,772,0,0
51.8,3,2335,772,0,0
51.9,3,446,229,0,0
51.10,3,2375,229,0,0
52.0,1,3009,0,0,0
52.1,1,3012,0,0,0
52.2,1,3013,0,0,0
52.3,1,3014,0,0,0
52.4,1,3010,0,0,0
52.5,2,51,0,0,0
52.6,3,2317,348,0,0
52.7,3,2326,348,0,0
52.8,3,2327,480,0,0
52.9,3,2328,480,0,0
52.10,3,2324,785,0,0
52.11,3,2321,348,0,0
52.12,3,2329,348,0,0
52.13,3,2322,783,0,0
52.14,3,2323,784,0,0
52.15,3,2324,785,0,0
52.16,3,2330,768,0,0
52.17,3,2331,768,0,0
52.18,3,2319,348,0,0
52.19,3,2333,772,0,0
52.20,3,2334,772,0,0
52.21,3,2335,772,0,0
52.22,3,2332,770,0,0
53.0,1,3021,0,0,0
53.1,1,3022,0,0,0
53.2,1,3023,0,0,0
53.3,1,3024,0,0,0
53.4,1,3030,0,0,0
53.5,3,1875,776,0,0
53.6,3,969,776,0,0
53.7,3,1725,780,0,0
53.8,3,2337,780,0,0
53.9,3,558,230,0,0
53.10,3,2338,230,0,0
53.11,3,564,230,0,0
53.12,3,2339,701,0,0
53.13,3,2340,701,0,0
53.14,3,966,701,0,0
53.15,3,900,701,0,0
53.16,3,969,701,0,0
54.0,1,3031,0,0,0
54.1,1,3032,0,0,0
54.2,1,3033,0,0,0
54.3,1,3034,0,0,0
54.4,1,3078,0,0,0
54.5,2,57,0,0,0
54.6,2,56,0,0,0
54.7,3,2351,347,0,0
54.8,3,2345,347,0,0
54.9,3,2348,480,0,0
54.10,3,2353,347,0,0
54.11,3,2346,347,0,0
54.12,3,2408,347,0,0
54.13,3,1236,380,0,0
54.14,3,1237,380,0,0
54.15,3,2344,480,0,0
54.16,3,2349,347,0,0
55.0,1,3025,0,0,0
55.1,1,3026,0,0,0
55.2,1,3027,0,0,0
55.3,1,3028,0,0,0
55.4,1,3029,0,0,0
55.5,3,2342,664,0,0
55.6,3,2343,664,0,0
55.7,3,564,660,0,0
55.8,3,2341,660,0,0
55.9,3,618,778,0,0
55.10,3,612,778,0,0
55.11,3,2447,781,0,0
55.12,3,2448,773,0,0
55.13,0,0,0,0,0
56.0,1,3040,0,0,0
56.1,1,3042,0,0,0
56.2,1,3043,0,0,0
56.3,1,3047,0,0,0
56.4,1,3046,0,0,0
56.5,2,53,0,0,0
56.6,3,2441,251,0,0
56.7,3,2379,251,0,0
56.8,3,2380,251,0,0
56.9,3,2382,251,0,0
56.10,3,2383,251,0,0
56.11,3,2384,480,0,0
56.12,3,2377,251,0,0
56.13,3,2378,480,0,0
56.14,3,2371,786,0,0
56.15,3,2374,292,0,0
56.16,3,2372,293,0,0
56.17,3,2373,294,0,0
56.18,3,2385,251,0,0
56.19,3,2386,251,0,0
56.20,3,2440,480,0,0
56.21,3,2443,738,0,0
56.22,0,0,0,0,0
57.0,1,3035,0,0,0
57.1,1,3036,0,0,0
57.2,1,3037,0,0,0
57.3,1,3039,0,0,0
57.4,3,2361,349,0,0
57.5,3,2365,791,0,0
57.6,3,2366,791,0,0
57.7,3,2367,480,0,0
57.8,3,2356,349,0,0
57.9,3,2357,480,0,0
57.10,3,2354,349,0,0
57.11,3,2355,349,0,0
57.12,3,2358,349,0,0
57.13,3,2363,819,0,0
57.14,3,2364,769,0,0
57.15,3,2359,349,0,0
58.0,3,29069,1860,0,1
58.1,3,29083,1860,0,3
58.2,3,29097,1860,0,8
58.3,3,29130,1860,0,41
58.4,3,29131,1860,0,41
58.5,3,29485,1860,0,2
58.6,3,29497,1860,0,4
58.7,3,29498,1860,0,4
58.8,3,29515,1860,0,6
58.9,3,29516,1860,0,6
58.10,3,29537,1860,0,39
58.11,3,29553,1860,0,46
58.12,3,39190,1860,0,50
58.13,3,29401,1860,0,5
58.14,3,29415,1860,0,7
58.15,3,29432,1860,0,42
58.16,3,29662,1860,0,11
58.17,3,29673,1860,0,12
58.18,3,29678,1860,0,12
58.19,3,41498,1860,0,40
58.20,3,39215,1860,0,51
58.21,3,29230,1860,0,10
58.22,3,41502,1860,0,12
58.23,3,29255,1860,0,9
58.24,3,29266,1860,0,47
58.25,3,29267,1860,0,47
58.26,3,29092,1860,0,8
58.27,3,29123,1860,0,41
58.28,3,29229,1860,0,10
58.29,3,29532,1860,0,39
58.30,3,41506,1860,0,9
58.31,3,41507,1860,0,9
58.32,1,3096,0,0,0
58.33,1,3097,0,0,0
58.34,1,18365,0,0,0
58.35,1,18366,0,0,0
58.36,3,2616,4447,0,0
58.37,3,42933,4447,0,0
58.38,3,42934,480,0,0
58.39,3,42935,480,0,0
58.40,3,42936,480,0,0
58.41,3,42937,480,0,0
58.42,3,42938,480,0,0
58.43,3,43158,4447,0,0
58.44,3,43159,4447,0,0
58.45,3,42939,316,0,0
58.46,3,42940,480,0,0
58.47,3,42941,480,0,0
58.48,3,2617,766,0,0
58.49,3,2618,766,0,0
58.50,6,62,0,0,0
58.51,6,197,0,0,0
58.52,0,0,0,0,0
59.0,1,3381,0,0,0
59.1,1,3382,0,0,0
59.2,1,3383,0,0,0
59.3,3,3141,705,0,0
59.4,3,3142,705,0,0
59.5,3,3143,705,0,0
59.6,3,3144,705,0,0
59.7,3,3145,705,0,0
59.8,3,3146,705,0,0
59.9,3,3147,705,0,0
59.10,3,3148,480,0,0
59.11,3,3149,705,0,0
59.12,3,3150,480,0,0
59.13,3,3151,705,0,0
59.14,3,3152,538,0,0
59.15,3,3153,538,0,0
59.16,3,3154,705,0,0
59.17,3,3155,705,0,0
60.0,3,2903,833,0,0
60.1,3,2908,480,0,0
60.2,3,2911,833,0,0
60.3,3,2912,480,0,0
60.4,3,2913,833,0,0
60.5,3,2914,480,0,0
60.6,3,2917,846,0,0
60.7,3,2917,847,0,0
60.8,6,30,0,0,0
60.9,6,31,0,0,0
60.10,0,0,0,0,0
61.0,1,3290,0,0,0
61.1,2,60,0,0,0
61.2,2,61,0,0,0
61.3,2,61,0,0,0
61.4,2,25,0,0,0
61.5,3,2924,822,0,0
61.6,3,2925,822,0,0
61.7,3,2926,822,0,0
61.8,3,2930,822,0,0
61.9,3,2932,822,0,0
61.10,3,2933,822,0,0
61.11,3,2941,766,0,0
61.12,3,2942,766,0,0
61.13,6,17,0,0,0
61.14,6,36,0,0,0
61.15,6,37,0,0,0
61.16,0,0,0,0,0
62.0,1,3296,0,0,0
62.1,1,3299,0,0,0
62.2,1,3300,0,0,0
62.3,1,3301,0,0,0
62.4,1,3302,0,0,0
62.5,2,62,0,0,0
62.6,2,63,0,0,0
62.7,3,2956,337,0,0
62.8,3,2962,480,0,0
62.9,3,2976,854,0,0
62.10,3,2979,480,0,0
62.11,6,32,0,0,0
62.12,6,33,0,0,0
62.13,6,34,0,0,0
62.14,6,35,0,0,0
62.15,0,0,0,0,0
63.0,1,3305,0,0,0
63.1,1,3525,0,0,0
63.2,1,3526,0,0,0
63.3,2,64,0,0,0
63.4,2,65,0,0,0
63.5,3,2993,480,0,0
63.6,3,2995,480,0,0
63.7,3,2998,480,0,0
63.8,3,2999,480,0,0
63.9,3,3000,480,0,0
63.10,3,3008,336,0,0
63.11,3,3016,226,0,0
63.12,6,39,0,0,0
63.13,6,40,0,0,0
63.14,6,41,0,0,0
63.15,6,42,0,0,0
63.16,6,22,0,0,0
63.17,6,25,0,0,0
64.0,1,3397,0,0,0
64.1,1,3338,0,0,0
64.2,1,3335,0,0,0
64.3,1,3342,0,0,0
64.4,1,3344,0,0,0
64.5,3,3095,764,0,0
64.6,3,3160,764,0,0
64.7,0,0,0,0,0
65.0,2,58,0,0,0
65.1,2,59,0,0,0
65.2,3,2451,312,0,0
65.3,3,2453,312,0,0
65.4,3,2454,312,0,0
65.5,3,2455,312,0,0
65.6,3,2456,480,0,0
65.7,3,2457,312,0,0
65.8,3,2462,480,0,0
65.9,3,2465,312,0,0
65.10,3,2468,312,0,0
65.11,1,3100,0,0,0
65.12,1,3103,0,0,0
65.13,1,3104,0,0,0
65.14,6,29,0,0,0
65.15,4,602,701,0,0
65.16,3,2442,312,0,0
65.17,3,2466,312,0,0
65.18,3,3094,480,0,0
65.19,4,140,312,0,0
65.20,4,141,312,0,0
66.0,2,58,0,0,0
66.1,2,59,0,0,0
66.2,3,2451,312,0,0
66.3,3,2453,312,0,0
66.4,3,3037,312,0,0
66.5,3,3041,312,0,0
66.6,3,2455,312,0,0
66.7,3,3042,480,0,0
66.8,3,3043,312,0,0
66.9,3,3051,480,0,0
66.10,3,3049,312,0,0
66.11,3,3052,312,0,0
66.12,3,3039,312,0,0
66.13,3,3040,312,0,0
66.14,1,3329,0,0,0
66.15,1,3330,0,0,0
66.16,1,3331,0,0,0
66.17,6,29,0,0,0
66.18,6,26,0,0,0
66.19,4,602,701,0,0
66.20,3,2442,312,0,0
66.21,3,2466,312,0,0
66.22,3,3094,480,0,0
66.23,4,140,312,0,0
66.24,4,141,312,0,0
67.0,1,3284,0,0,0
67.1,1,3324,0,0,0
67.2,1,3386,0,0,0
67.3,1,3347,0,0,0
67.4,1,3284,0,0,0
67.5,3,3107,873,0,0
67.6,3,3105,873,0,0
67.7,3,3106,873,0,0
67.8,3,3107,873,0,0
67.9,3,3108,876,0,0
67.10,3,3109,876,0,0
67.11,3,3110,876,0,0
67.12,3,3116,876,0,0
67.13,3,3161,876,0,0
67.14,3,3112,875,0,0
67.15,3,3104,874,0,0
67.16,3,2897,909,0,0
67.17,3,2898,909,0,0
67.18,3,2899,909,0,0
67.19,0,0,0,0,0
68.0,3,3117,261,0,0
68.1,3,3118,261,0,0
68.2,3,3119,261,0,0
68.3,3,3120,480,0,0
68.4,3,3121,480,0,0
68.5,3,3122,261,0,0
68.6,3,3123,480,0,0
68.7,3,3125,261,0,0
68.8,3,3126,261,0,0
68.9,3,3127,261,0,0
68.10,3,3128,261,0,0
68.11,3,3129,261,0,0
68.12,3,3130,354,0,0
68.13,3,3131,908,0,0
68.14,3,3132,354,0,0
68.15,3,3133,354,0,0
68.16,3,3134,354,0,0
68.17,3,3135,354,0,0
68.18,3,3136,871,0,0
68.19,3,3137,871,0,0
68.20,3,3138,354,0,0
68.21,3,3159,261,0,0
68.22,4,3709,871,0,0
68.23,4,3710,871,0,0
68.24,1,3366,0,0,0
68.25,1,3367,0,0,0
68.26,1,3370,0,0,0
68.27,1,3373,0,0,0
68.28,1,3371,0,0,0
68.29,6,43,0,0,0
69.0,1,3258,0,0,0
69.1,1,3259,0,0,0
69.2,1,3264,0,0,0
69.3,1,3265,0,0,0
69.4,1,3266,0,0,0
69.5,3,3069,329,0,0
69.6,3,3070,329,0,0
69.7,3,1099,709,0,18
69.8,3,1299,709,0,0
69.9,0,0,0,0,0
70.0,1,3484,0,0,0
70.1,1,3485,0,0,0
70.2,1,3486,0,0,0
70.3,1,3487,0,0,0
70.4,3,3340,968,0,0
70.5,3,3341,968,0,0
70.6,3,3342,968,0,0
70.7,3,3343,968,0,0
70.8,3,3344,968,0,0
70.9,3,682,1005,0,0
70.10,3,3345,1005,0,0
70.11,3,3346,1005,0,0
70.12,3,3347,1005,0,0
70.13,3,3348,1005,0,0
70.14,3,3410,480,0,0
70.15,0,0,0,0,0
71.0,1,3584,0,0,0
71.1,1,3585,0,0,0
71.2,1,3661,0,0,0
71.3,1,3662,0,0,0
71.4,3,3272,351,0,0
71.5,3,3273,480,0,0
71.6,3,3274,480,0,0
71.7,3,3275,351,0,0
71.8,3,3276,480,0,0
71.9,3,3277,351,0,0
71.10,3,3278,480,0,0
71.11,3,3279,774,0,0
71.12,3,3280,351,0,0
71.13,3,3281,351,0,0
71.14,6,44,0,0,0
71.15,6,45,0,0,0
71.16,4,3204,351,0,0
71.17,2,66,0,0,0
71.18,0,0,0,0,0
