key,0,1,2,3,4
34,2,26,9,False,"<hex:020955E802FF24>청소 및 포장 작업원 모집!<hex:FF2C>제9보 청소 및 포장 작업원 모집!<hex:03>"
35,2,29,10,False,"<hex:020982E802FF3A>부흥 공동 작업에서 장인의 솜씨를 보여줘!<hex:FF43>제10보 부흥 공동 작업에서 장인의 솜씨를 보여줘!<hex:03>"
36,2,30,11,True,"<hex:02095EE802FF28>새보금자리 거주구 정비 계획<hex:FF31>제11보 새보금자리 거주구 정비 계획<hex:03>"
37,2,30,12,False,"<hex:0209A2E802FF4A>드디어 거주구 예정지에서 부흥 공동 작업을 시작한다!<hex:FF53>제12보 드디어 거주구 예정지에서 부흥 공동 작업을 시작한다!<hex:03>"
38,2,33,13,False,"<hex:02098EE802FF40>부흥 공동 작업은 순조롭게 진행되고 있습니다!<hex:FF49>제13보 부흥 공동 작업은 순조롭게 진행되고 있습니다!<hex:03>"
39,2,35,14,False,"<hex:02097AE802FF36>이어서 잔해 제거 작업을 부탁드립니다!<hex:FF3F>제14보 이어서 잔해 제거 작업을 부탁드립니다!<hex:03>"
40,2,37,15,False,"<hex:02098AE802FF3E>기나긴 잔해 제거 작업을 하느라 수고 많았다!<hex:FF47>제15보 기나긴 잔해 제거 작업을 하느라 수고 많았다!<hex:03>"
41,2,40,16,False,"<hex:02094CE802FF1F>드디어 주택 건설이다!<hex:FF28>제16보 드디어 주택 건설이다!<hex:03>"
42,2,43,17,False,"<hex:020976E802FF34>주거지 건설이 쭉쭉 진행되고 있어요~!<hex:FF3D>제17보 주거지 건설이 쭉쭉 진행되고 있어요~!<hex:03>"
43,2,46,18,False,"<hex:02097CE802FF37>이번 정비 계획의 마지막 공동 작업이다!<hex:FF40>제18보 이번 정비 계획의 마지막 공동 작업이다!<hex:03>"
44,2,48,19,True,"<hex:02095EE802FF28>새보금자리 거주구 정비 완료<hex:FF31>제19보 새보금자리 거주구 정비 완료<hex:03>"
45,3,11,4,True,"쿠뽀 복권"
46,3,11,5,True,"디아뎀 제도"
47,1,0,0,True,""
48,1,0,0,True,""
49,1,0,0,True,""
50,1,0,0,True,""
51,2,49,1,True,"<hex:020951E802FF22>깃털비 상업구 정비 계획<hex:FF2A>제1보 깃털비 상업구 정비 계획<hex:03>"
52,2,50,2,False,"<hex:020943E802FF1B>힘꾼들을 기다리마!<hex:FF23>제2보 힘꾼들을 기다리마!<hex:03>"
53,2,52,3,False,"<hex:020943E802FF1B>잔해를 치워주세요!<hex:FF23>제3보 잔해를 치워주세요!<hex:03>"
54,2,54,4,False,"<hex:020963E802FF2B>언제나 도와주셔서 감사합니다.<hex:FF33>제4보 언제나 도와주셔서 감사합니다.<hex:03>"
55,2,56,5,False,"<hex:02093FE802FF19>일손이 필요해요~!<hex:FF21>제5보 일손이 필요해요~!<hex:03>"
56,2,59,6,False,"<hex:02094BE802FF1F>대규모 시설 건설이다!<hex:FF27>제6보 대규모 시설 건설이다!<hex:03>"
57,2,62,7,False,"<hex:020965E802FF2C>건축 공동 작업을 부탁드립니다!<hex:FF34>제7보 건축 공동 작업을 부탁드립니다!<hex:03>"
58,2,65,8,False,"<hex:02095FE802FF29>주택 건설이 잘되고 있습니다!<hex:FF31>제8보 주택 건설이 잘되고 있습니다!<hex:03>"
59,2,67,9,True,"<hex:020945E802FF1C>주판 거리 정비 계획<hex:FF24>제9보 주판 거리 정비 계획<hex:03>"
60,2,68,10,False,"<hex:020952E802FF22>새로운 큰길을 정비하자!<hex:FF2B>제10보 새로운 큰길을 정비하자!<hex:03>"
61,2,70,11,False,"<hex:02095AE802FF26>주판 거리 포장 작업입니다!<hex:FF2F>제11보 주판 거리 포장 작업입니다!<hex:03>"
62,2,73,12,False,"<hex:020966E802FF2C>주판 거리에 아름다운 조각상을.<hex:FF35>제12보 주판 거리에 아름다운 조각상을.<hex:03>"
63,2,74,13,True,"<hex:02094CE802FF1F>흰서리 관사 정비 계획<hex:FF28>제13보 흰서리 관사 정비 계획<hex:03>"
64,2,75,14,False,"<hex:020946E802FF1C>거대 시설 건축이다!<hex:FF25>제14보 거대 시설 건축이다!<hex:03>"
65,2,79,15,True,"<hex:020952E802FF22>깃털비 상업구 정비 완료<hex:FF2B>제15보 깃털비 상업구 정비 완료<hex:03>"
66,1,0,0,True,""
67,1,0,0,True,""
68,1,0,0,True,""
69,1,0,0,True,""
70,1,0,0,True,""
71,2,80,1,True,"<hex:02095FE802FF29>부흥시 문화구 서쪽 정비 계획<hex:FF31>제1보 부흥시 문화구 서쪽 정비 계획<hex:03>"
72,2,81,2,False,"<hex:020979E802FF36>부흥시 문화구 서쪽의 잔해를 제거하자!<hex:FF3E>제2보 부흥시 문화구 서쪽의 잔해를 제거하자!<hex:03>"
73,2,83,3,False,"<hex:020969E802FF2E>도로 청소와 포장을 부탁드립니다<hex:FF36>제3보 도로 청소와 포장을 부탁드립니다<hex:03> "
74,2,86,4,False,"<hex:020965E802FF2C>문화구 서쪽에 주택을 건설하자!<hex:FF34>제4보 문화구 서쪽에 주택을 건설하자!<hex:03>"
75,2,89,5,False,"<hex:020959E802FF26>부흥 공동 작업 시간입니다!<hex:FF2E>제5보 부흥 공동 작업 시간입니다!<hex:03>"
76,2,92,6,False,"<hex:020967E802FF2D>문화구 서쪽 정비가 곧 끝납니다!<hex:FF35>제6보 문화구 서쪽 정비가 곧 끝납니다!<hex:03>"
77,2,94,7,True,"<hex:020945E802FF1C>시인의 문 정비 계획<hex:FF24>제7보 시인의 문 정비 계획<hex:03>"
78,2,95,8,False,"<hex:020951E802FF22>시인의 문을 공사합니다!<hex:FF2A>제8보 시인의 문을 공사합니다!<hex:03>"
79,2,97,9,False,"<hex:02095FE802FF29>부흥시 문화구 동쪽 정비 계획<hex:FF31>제9보 부흥시 문화구 동쪽 정비 계획<hex:03>"
80,2,98,10,False,"<hex:02095AE802FF26>마지막 잔해 제거 작업이다!<hex:FF2F>제10보 마지막 잔해 제거 작업이다!<hex:03>"
81,2,100,11,False,"<hex:02096EE802FF30>청소와 포장 작업도 마지막입니다~!<hex:FF39>제11보 청소와 포장 작업도 마지막입니다~!<hex:03>"
82,2,103,12,True,"<hex:020964E802FF2B>새로운 주택 건설이 시작됩니다<hex:FF34>제12보 새로운 주택 건설이 시작됩니다<hex:03>"
83,2,106,13,False,"<hex:020966E802FF2C>주택 건설도 마무리 단계입니다!<hex:FF35>제13보 주택 건설도 마무리 단계입니다!<hex:03>"
84,2,108,14,True,"<hex:02093EE802FF18>설중탕 정비 계획<hex:FF21>제14보 설중탕 정비 계획<hex:03>"
85,2,109,15,False,"<hex:02094AE802FF1E>설중탕 건설 중입니다<hex:FF27>제15보 설중탕 건설 중입니다<hex:03>"
86,2,111,16,False,"<hex:020966E802FF2C>특별한 기념비 건설을 도와다오!<hex:FF35>제16보 특별한 기념비 건설을 도와다오!<hex:03>"
87,2,112,17,True,"<hex:02096AE802FF2E>창천 거리 부흥이 완료되었습니다<hex:FF37>제17보 창천 거리 부흥이 완료되었습니다<hex:03>"
88,1,0,0,True,""
89,2,113,1,True,"창천 거리 부흥 축제가 열립니다!"
90,3,112,6,True,"'창천 운동회' 설명"
