key,0,1,2,3,4,5
41,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」を撤去しました。",4,8,0,5,11
42,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の外装を変更しました。",4,8,0,5,11
43,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の内装を変更しました。",4,8,0,5,11
44,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の調度品の配置を変更しました。",4,8,0,5,11
45,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の庭具の配置を変更しました。",4,8,0,5,11
46,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」ゲストブックスタンドのメッセージを削除しました。",4,8,0,5,11
47,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>から加入申請が届きました。",4,0,0,2,12
48,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>からの加入申請が取り消されました。",4,0,0,2,12
49,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>のキャラクターが削除されました。",4,0,0,2,12
50,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>の加入申請を拒否しました。",4,0,0,2,12
51,"加入申請数が上限に達しています。",0,0,0,2,12
52,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」に<hex:02280AFF05>Item<hex:E8020103>を植えました。",4,10,1,6,13
53,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の作物に<hex:02280AFF05>Item<hex:E8020103>をやりました。",4,10,1,6,13
54,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の作物の手入れをしました。",4,10,0,6,13
55,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の作物から<hex:02280AFF05>Item<hex:E8030103>を<hex:022003E80203>個、収穫しました。",4,11,1,6,13
56,"さらに、交雑に成功し、<hex:02280AFF05>Item<hex:E8030103>を<hex:022003E80203>個、獲得しました。",0,11,1,6,13
57,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が不在のため「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」が移行されました。",4,5,0,2,3
58,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の作物を処分しました。",4,10,0,6,13
59,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>号室の個室を増築しました。",4,0,1,5,11
60,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>号室の個室を撤去しました。",4,0,1,5,11
61,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が厩舎の手入れをしました。",4,0,0,7,11
62,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>を訓練しました。",4,12,0,7,11
63,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がホイールスロット<hex:022003E80203>に「<hex:02280AFF05>Item<hex:E8030103>」を設置しました。",16,14,1,5,11
64,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がホイールスロット<hex:022003E80203>から「<hex:02280AFF05>Item<hex:E8030103>」を撤去しました。",16,14,1,5,11
65,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がホイールスロット<hex:022003E80203>から「<hex:02280AFF05>Item<hex:E8030103>」を獲得しました。",16,14,1,5,11
66,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:02280AFF05>Item<hex:E8020103>」を変換し「<hex:022813FF0E>CompanyAction<hex:E8030103>」をリザーブしました。",16,14,1,4,9
67,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が地下工房を増築しました。",16,0,0,8,15
68,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が地下工房を撤去しました。",16,0,0,8,15
69,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がカンパニー製作設備に「<hex:02280AFF05>Item<hex:E8020103>」の製作をセットしました。",16,14,0,8,15
70,"「<hex:02280AFF05>Item<hex:E8020103>」の進捗に必要な素材が全て納品されました。",0,14,0,8,15
71,"「<hex:02280AFF05>Item<hex:E8020103>」の<hex:0209F0E9E803FF25>作業工程が進捗しました。<hex:FF5E>作業工程の進捗が成功し、製作設備の状態が「良好」になりました。<hex:FF61>作業工程の進捗が大成功し、製作設備の状態が「最良」になりました。<hex:03>",0,14,1,8,15
72,"<hex:020966E803FF19>作業工程が進捗し<hex:FF22>作業工程の進捗が成功し<hex:FF25>作業工程の進捗が大成功し<hex:03>、<hex:02280AFF05>Item<hex:E8020103>が完成しました。",0,14,1,8,15
73,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がカンパニー製作設備から「<hex:02280AFF05>Item<hex:E8020103>」を回収しました。",16,14,0,8,15
74,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がカンパニー製作設備の製作を中断しました。",16,0,0,8,15
75,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:022817FF12>CompanyCraftDraft<hex:E8020103>」を製図しました。",16,0,1,8,15
76,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>機目の飛空艇「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」を登録しました。",16,15,1,9,14
77,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>機目の飛空艇名を「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」に変更しました。",16,15,1,9,14
78,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>機目の飛空艇「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」を解体しました。",16,15,1,9,14
79,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が飛空艇「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索を実行しました。",16,15,0,9,14
80,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が飛空艇「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索を中止しました。",16,15,0,9,14
81,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が飛空艇「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索完了を確認しました。",16,15,0,9,14
82,"飛空艇「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」のランクが<hex:022003E80203>になりました。",16,15,1,9,14
83,"飛空艇「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索によって<hex:022003E80203>機目の飛空艇が登録できるようになりました。",16,15,1,9,14
84,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022206E802FF022C03>カンパニークレジットで「<hex:02280AFF05>Item<hex:E8030103>」を<hex:022003E80403>個、交換しました。",16,22,1,1,0
85,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:02280AFF05>Item<hex:E8020103>」の素材「<hex:02280AFF05>Item<hex:E8030103>」を必要量の60%以上(<hex:022003E80403>回)納品しました。",16,22,1,8,15
86,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「雲海探索 ディアデム諸島 (Hard)」への航路を発見しました！",16,0,0,9,14
87,"長期間の利用がなかったため、<hex:022811FF0A>PlaceName<hex:E802FF01><hex:0103>第<hex:022003E80303>区<hex:022003E80403>番地の土地が撤去され、資産の一部が居住区担当官に預けられました。",0,7,0,5,11
88,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がハウスに入室したことにより、自動撤去準備が解除されました。",16,0,0,5,11
89,"資産の回収期限が過ぎたため、<hex:022811FF0A>PlaceName<hex:E802FF01><hex:0103>第<hex:022003E80303>区<hex:022003E80403>番地の土地から回収された資産が消滅しました。",0,7,0,5,11
90,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が植木鉢に<hex:02280AFF05>Item<hex:E8020103>をまきました。",16,14,0,6,13
91,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が植木鉢の作物の手入れをしました。",16,0,0,6,13
92,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が植木鉢の作物から<hex:02280AFF05>Item<hex:E8030103>を<hex:022003E80203>個、収穫しました。",16,14,1,6,13
93,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が植木鉢の作物を処分しました。",16,0,0,6,13
94,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:02280FFF0A>PlaceName<hex:E8020103>第<hex:022003E80303>区<hex:022003E80403>番地へ引越しました。",4,7,0,5,11
95,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>機目の潜水艦「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」を登録しました。",16,15,1,9,14
96,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>機目の潜水艦名を「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」に変更しました。",16,15,1,9,14
97,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:022003E80203>機目の潜水艦「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」を解体しました。",16,15,1,9,14
98,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が潜水艦「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索を実行しました。",16,15,0,9,14
99,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が潜水艦「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索を中止しました。",16,15,0,9,14
100,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が潜水艦「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索完了を確認しました。",16,15,0,9,14
101,"潜水艦「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」のランクが<hex:022003E80203>になりました。",16,15,1,9,14
102,"潜水艦「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の探索によって<hex:022003E80203>機目の潜水艦が登録できるようになりました。",16,15,1,9,14
103,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>のメッセージを削除しました。",16,23,0,5,11
104,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が交流帳設定を変更しました。",16,0,0,5,11
105,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>がタグを設定しました。",16,0,0,5,11
106,"<hex:020816E908FF10><hex:02280CFF07>ObjStr<hex:E9080103><hex:EB0303>が「<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>」の内装をリフォームしました。",16,15,0,5,11
107,"",0,0,0,0,0
